gen_time_ms,time_accu,command,value,monitor_id
847,764,to:meas:channel,1,4
848,764,to:meas:channel,1,4
849,764,to:meas:channel,1,4
850,764,to:meas:channel,1,4
851,764,to:meas:channel,1,4
852,764,to:meas:channel,1,4
853,764,to:meas:channel,1,4
854,764,to:meas:channel,1,4
855,764,to:meas:channel,1,4
856,764,to:meas:channel,1,4
857,764,to:meas:channel,1,4
858,764,to:meas:channel,1,4
859,764,to:meas:channel,1,4
860,764,to:meas:channel,1,4
861,764,to:meas:channel,1,4
862,764,to:meas:channel,1,4
863,764,to:meas:channel,1,4
864,764,to:meas:channel,1,4
865,764,to:meas:channel,1,4
866,764,to:meas:channel,1,4
867,764,to:meas:channel,1,4
868,764,to:meas:channel,1,4
869,764,to:meas:channel,1,4
870,764,to:meas:channel,1,4
871,764,to:meas:channel,1,4
872,764,to:meas:channel,1,4
873,764,to:meas:channel,1,4
874,764,to:meas:channel,1,4
875,764,to:meas:channel,1,4
876,764,to:meas:channel,1,4
877,764,to:meas:channel,1,4
878,764,to:meas:channel,1,4
879,764,to:meas:channel,1,4
880,764,to:meas:channel,1,4
881,764,to:meas:channel,1,4
882,764,to:meas:channel,1,4
883,764,to:meas:channel,1,4
884,764,to:meas:channel,1,4
885,764,to:meas:channel,1,4
886,764,to:meas:channel,1,4
887,764,to:meas:channel,1,4
888,764,to:meas:channel,1,4
889,764,to:meas:channel,1,4
890,764,to:meas:channel,1,4
891,764,to:meas:channel,1,4
892,764,to:meas:channel,1,4
893,764,to:meas:channel,1,4
894,764,to:meas:channel,1,4
895,764,to:meas:channel,1,4
896,764,to:meas:channel,1,4
897,764,to:meas:channel,1,4
898,764,to:meas:channel,1,4
899,764,to:meas:channel,1,4
900,764,to:meas:channel,1,4
901,764,to:meas:channel,1,4
902,764,to:meas:channel,1,4
903,764,to:meas:channel,1,4
904,764,to:meas:channel,1,4
905,764,to:meas:channel,1,4
906,764,to:meas:channel,1,4
907,764,to:meas:channel,1,4
908,764,to:meas:channel,1,4
909,764,to:meas:channel,1,4
910,764,to:meas:channel,1,4
911,764,to:meas:channel,1,4
912,764,to:meas:channel,1,4
913,764,to:meas:channel,1,4
914,764,to:meas:channel,1,4
915,764,to:meas:channel,1,4
916,764,to:meas:channel,1,4
917,764,to:meas:channel,1,4
918,764,to:meas:channel,1,4
919,764,to:meas:channel,1,4
920,764,to:meas:channel,1,4
921,764,to:meas:channel,1,4
922,764,to:meas:channel,1,4
923,764,to:meas:channel,1,4
924,764,to:meas:channel,1,4
925,764,to:meas:channel,1,4
926,764,to:meas:channel,1,4
927,764,to:meas:channel,1,4
928,764,to:meas:channel,1,4
929,764,to:meas:channel,1,4
930,764,to:meas:channel,1,4
931,764,to:meas:channel,1,4
932,764,to:meas:channel,1,4
933,764,to:meas:channel,1,4
934,764,to:meas:channel,1,4
935,764,to:meas:channel,1,4
936,764,to:meas:channel,1,4
937,764,to:meas:channel,1,4
938,764,to:meas:channel,1,4
939,764,to:meas:channel,1,4
940,764,to:meas:channel,1,4
941,764,to:meas:channel,1,4
942,764,to:meas:channel,1,4
943,764,to:meas:channel,1,4
944,764,to:meas:channel,1,4
945,764,to:meas:channel,1,4
946,764,to:meas:channel,1,4
947,764,to:meas:channel,1,4
948,764,to:meas:channel,1,4
949,764,to:meas:channel,1,4
950,764,to:meas:channel,1,4
951,764,to:meas:channel,1,4
952,764,to:meas:channel,1,4
953,764,to:meas:channel,1,4
954,764,to:meas:channel,1,4
955,764,to:meas:channel,1,4
956,764,to:meas:channel,1,4
957,764,to:meas:channel,1,4
958,764,to:meas:channel,1,4
959,764,to:meas:channel,1,4
960,764,to:meas:channel,1,4
961,764,to:meas:channel,1,4
962,764,to:meas:channel,1,4
963,764,to:meas:channel,1,4
964,764,to:meas:channel,1,4
965,764,to:meas:channel,1,4
966,764,to:meas:channel,1,4
967,764,to:meas:channel,1,4
968,764,to:meas:channel,1,4
969,764,to:meas:channel,1,4
970,764,to:meas:channel,1,4
971,764,to:meas:channel,1,4
972,764,to:meas:channel,1,4
973,764,to:meas:channel,1,4
974,764,to:meas:channel,1,4
975,764,to:meas:channel,1,4
976,764,to:meas:channel,1,4
977,764,to:meas:channel,1,4
978,764,to:meas:channel,1,4
979,764,to:meas:channel,1,4
980,764,to:meas:channel,1,4
981,764,to:meas:channel,1,4
982,764,to:meas:channel,1,4
983,764,to:meas:channel,1,4
984,764,to:meas:channel,1,4
985,764,to:meas:channel,1,4
986,764,to:meas:channel,1,4
987,764,to:meas:channel,1,4
988,764,to:meas:channel,1,4
989,764,to:meas:channel,1,4
990,764,to:meas:channel,1,4
991,764,to:meas:channel,1,4
992,764,to:meas:channel,1,4
993,764,to:meas:channel,1,4
994,764,to:meas:channel,1,4
995,764,to:meas:channel,1,4
996,764,to:meas:channel,1,4
997,764,to:meas:channel,1,4
998,764,to:meas:channel,1,4
999,764,to:meas:channel,1,4
1000,764,to:meas:channel,1,4
1001,764,to:meas:channel,1,4
1002,764,to:meas:channel,1,4
1003,764,to:meas:channel,1,4
1004,764,to:meas:channel,1,4
1005,764,to:meas:channel,1,4
1006,764,to:meas:channel,1,4
1007,764,to:meas:channel,1,4
1008,764,to:meas:channel,1,4
1009,764,to:meas:channel,1,4
1010,764,to:meas:channel,1,4
1011,764,to:meas:channel,1,4
1012,764,to:meas:channel,1,4
1013,764,to:meas:channel,1,4
1014,764,to:meas:channel,1,4
1015,764,to:meas:channel,1,4
1016,764,to:meas:channel,1,4
1017,764,to:meas:channel,1,4
1018,764,to:meas:channel,1,4
1019,764,to:meas:channel,1,4
1020,764,to:meas:channel,1,4
1021,764,to:meas:channel,1,4
1022,764,to:meas:channel,1,4
1023,764,to:meas:channel,1,4
1024,764,to:meas:channel,1,4
1025,764,to:meas:channel,1,4
1026,764,to:meas:channel,1,4
1027,764,to:meas:channel,1,4
1028,764,to:meas:channel,1,4
1029,764,to:meas:channel,1,4
1030,764,to:meas:channel,1,4
1031,764,to:meas:channel,1,4
1032,764,to:meas:channel,1,4
1033,764,to:meas:channel,1,4
1034,764,to:meas:channel,1,4
1035,764,to:meas:channel,1,4
1036,764,to:meas:channel,1,4
1037,764,to:meas:channel,1,4
1038,764,to:meas:channel,1,4
1039,764,to:meas:channel,1,4
1040,764,to:meas:channel,1,4
1041,764,to:meas:channel,1,4
1042,764,to:meas:channel,1,4
1043,764,to:meas:channel,1,4
1044,764,to:meas:channel,1,4
1045,764,to:meas:channel,1,4
1046,764,to:meas:channel,1,4
1047,764,to:meas:channel,1,4
1048,764,to:meas:channel,1,4
1049,764,to:meas:channel,1,4
1050,764,to:meas:channel,1,4
1051,764,to:meas:channel,1,4
1052,764,to:meas:channel,1,4
1053,764,to:meas:channel,1,4
1054,764,to:meas:channel,1,4
1055,764,to:meas:channel,1,4
1056,764,to:meas:channel,1,4
1057,764,to:meas:channel,1,4
1058,764,to:meas:channel,1,4
1059,764,to:meas:channel,1,4
1060,764,to:meas:channel,1,4
1061,764,to:meas:channel,1,4
1062,764,to:meas:channel,1,4
1063,764,to:meas:channel,1,4
1064,764,to:meas:channel,1,4
1065,764,to:meas:channel,1,4
1066,764,to:meas:channel,1,4
1067,764,to:meas:channel,1,4
1068,764,to:meas:channel,1,4
1069,764,to:meas:channel,1,4
1070,764,to:meas:channel,1,4
1071,764,to:meas:channel,1,4
1072,764,to:meas:channel,1,4
1073,764,to:meas:channel,1,4
1074,764,to:meas:channel,1,4
1075,764,to:meas:channel,1,4
1076,764,to:meas:channel,1,4
1077,764,to:meas:channel,1,4
1078,764,to:meas:channel,1,4
1079,764,to:meas:channel,1,4
1080,764,to:meas:channel,1,4
1081,764,to:meas:channel,1,4
1082,764,to:meas:channel,1,4
1083,764,to:meas:channel,1,4
1084,764,to:meas:channel,1,4
1085,764,to:meas:channel,1,4
1086,764,to:meas:channel,1,4
1087,764,to:meas:channel,1,4
1088,764,to:meas:channel,1,4
1089,764,to:meas:channel,1,4
1090,764,to:meas:channel,1,4
1091,764,to:meas:channel,1,4
1092,764,to:meas:channel,1,4
1093,764,to:meas:channel,1,4
1094,764,to:meas:channel,1,4
1095,764,to:meas:channel,1,4
1096,764,to:meas:channel,1,4
1097,764,to:meas:channel,1,4
1098,764,to:meas:channel,1,4
1099,764,to:meas:channel,1,4
1100,764,to:meas:channel,1,4
1101,764,to:meas:channel,1,4
1102,764,to:meas:channel,1,4
1103,764,to:meas:channel,1,4
1104,764,to:meas:channel,1,4
1105,764,to:meas:channel,1,4
1106,764,to:meas:channel,1,4
1107,764,to:meas:channel,1,4
1108,764,to:meas:channel,1,4
1109,764,to:meas:channel,1,4
1110,764,to:meas:channel,1,4
1111,764,to:meas:channel,1,4
1112,764,to:meas:channel,1,4
1113,764,to:meas:channel,1,4
1114,764,to:meas:channel,1,4
1115,764,to:meas:channel,1,4
1116,764,to:meas:channel,1,4
1117,764,to:meas:channel,1,4
1118,764,to:meas:channel,1,4
1119,764,to:meas:channel,1,4
1120,764,to:meas:channel,1,4
1121,764,to:meas:channel,1,4
1122,764,to:meas:channel,1,4
1123,764,to:meas:channel,1,4
1124,764,to:meas:channel,1,4
1125,764,to:meas:channel,1,4
1126,764,to:meas:channel,1,4
1127,764,to:meas:channel,1,4
1128,764,to:meas:channel,1,4
1129,764,to:meas:channel,1,4
1130,764,to:meas:channel,1,4
1131,764,to:meas:channel,1,4
1132,764,to:meas:channel,1,4
1133,764,to:meas:channel,1,4
1134,764,to:meas:channel,1,4
1135,764,to:meas:channel,1,4
1136,764,to:meas:channel,1,4
1137,764,to:meas:channel,1,4
1138,764,to:meas:channel,1,4
1139,764,to:meas:channel,1,4
1140,764,to:meas:channel,1,4
1141,764,to:meas:channel,1,4
1142,764,to:meas:channel,1,4
1143,764,to:meas:channel,1,4
1144,764,to:meas:channel,1,4
1145,764,to:meas:channel,1,4
1146,764,to:meas:channel,1,4
1147,764,to:meas:channel,1,4
1148,764,to:meas:channel,1,4
1149,764,to:meas:channel,1,4
1150,764,to:meas:channel,1,4
1151,764,to:meas:channel,1,4
1152,764,to:meas:channel,1,4
1153,764,to:meas:channel,1,4
1154,764,to:meas:channel,1,4
1155,764,to:meas:channel,1,4
1156,764,to:meas:channel,1,4
1157,764,to:meas:channel,1,4
1158,764,to:meas:channel,1,4
1159,764,to:meas:channel,1,4
1160,764,to:meas:channel,1,4
1161,764,to:meas:channel,1,4
1162,764,to:meas:channel,1,4
1163,764,to:meas:channel,1,4
1164,764,to:meas:channel,1,4
1165,764,to:meas:channel,1,4
1166,764,to:meas:channel,1,4
1167,764,to:meas:channel,1,4
1168,764,to:meas:channel,1,4
1169,764,to:meas:channel,1,4
1170,764,to:meas:channel,1,4
1171,764,to:meas:channel,1,4
1172,764,to:meas:channel,1,4
1173,764,to:meas:channel,1,4
1174,764,to:meas:channel,1,4
1175,764,to:meas:channel,1,4
1176,764,to:meas:channel,1,4
1177,764,to:meas:channel,1,4
1178,764,to:meas:channel,1,4
1179,764,to:meas:channel,1,4
1180,764,to:meas:channel,1,4
1181,764,to:meas:channel,1,4
1182,764,to:meas:channel,1,4
1183,764,to:meas:channel,1,4
1184,764,to:meas:channel,1,4
1185,764,to:meas:channel,1,4
1186,764,to:meas:channel,1,4
1187,764,to:meas:channel,1,4
1188,764,to:meas:channel,1,4
1189,764,to:meas:channel,1,4
1190,764,to:meas:channel,1,4
1191,764,to:meas:channel,1,4
1192,764,to:meas:channel,1,4
1193,764,to:meas:channel,1,4
1194,764,to:meas:channel,1,4
1195,764,to:meas:channel,1,4
1196,764,to:meas:channel,1,4
1197,764,to:meas:channel,1,4
1198,764,to:meas:channel,1,4
1199,764,to:meas:channel,1,4
1200,764,to:meas:channel,1,4
1201,764,to:meas:channel,1,4
1202,764,to:meas:channel,1,4
1203,764,to:meas:channel,1,4
1204,764,to:meas:channel,1,4
1205,764,to:meas:channel,1,4
1206,764,to:meas:channel,1,4
1207,764,to:meas:channel,1,4
1208,764,to:meas:channel,1,4
1209,764,to:meas:channel,1,4
1210,764,to:meas:channel,1,4
1211,764,to:meas:channel,1,4
1212,764,to:meas:channel,1,4
1213,764,to:meas:channel,1,4
1214,764,to:meas:channel,1,4
1215,764,to:meas:channel,1,4
1216,764,to:meas:channel,1,4
1217,764,to:meas:channel,1,4
1218,764,to:meas:channel,1,4
1219,764,to:meas:channel,1,4
1220,764,to:meas:channel,1,4
1221,764,to:meas:channel,1,4
1222,764,to:meas:channel,1,4
1223,764,to:meas:channel,1,4
1224,764,to:meas:channel,1,4
1225,764,to:meas:channel,1,4
1226,764,to:meas:channel,1,4
1227,764,to:meas:channel,1,4
1228,764,to:meas:channel,1,4
1229,764,to:meas:channel,1,4
1230,764,to:meas:channel,1,4
1231,764,to:meas:channel,1,4
1232,764,to:meas:channel,1,4
1233,764,to:meas:channel,1,4
1234,764,to:meas:channel,1,4
1235,764,to:meas:channel,1,4
1236,764,to:meas:channel,1,4
1237,764,to:meas:channel,1,4
1238,764,to:meas:channel,1,4
1239,764,to:meas:channel,1,4
1240,764,to:meas:channel,1,4
1241,764,to:meas:channel,1,4
1242,764,to:meas:channel,1,4
1243,764,to:meas:channel,1,4
1244,764,to:meas:channel,1,4
1245,764,to:meas:channel,1,4
1246,764,to:meas:channel,1,4
1247,764,to:meas:channel,1,4
1248,764,to:meas:channel,1,4
1249,764,to:meas:channel,1,4
1250,764,to:meas:channel,1,4
1251,764,to:meas:channel,1,4
1252,764,to:meas:channel,1,4
1253,764,to:meas:channel,1,4
1254,764,to:meas:channel,1,4
1255,764,to:meas:channel,1,4
1256,764,to:meas:channel,1,4
1257,764,to:meas:channel,1,4
1258,764,to:meas:channel,1,4
1259,764,to:meas:channel,1,4
1260,764,to:meas:channel,1,4
1261,764,to:meas:channel,1,4
1262,764,to:meas:channel,1,4
1263,764,to:meas:channel,1,4
1264,764,to:meas:channel,1,4
1265,764,to:meas:channel,1,4
1266,764,to:meas:channel,1,4
1267,764,to:meas:channel,1,4
1268,764,to:meas:channel,1,4
1269,764,to:meas:channel,1,4
1270,764,to:meas:channel,1,4
1271,764,to:meas:channel,1,4
1272,764,to:meas:channel,1,4
1273,764,to:meas:channel,1,4
1274,764,to:meas:channel,1,4
1275,764,to:meas:channel,1,4
1276,764,to:meas:channel,1,4
1277,764,to:meas:channel,1,4
1278,764,to:meas:channel,1,4
1279,764,to:meas:channel,1,4
1280,764,to:meas:channel,1,4
1281,764,to:meas:channel,1,4
1282,764,to:meas:channel,1,4
1283,764,to:meas:channel,1,4
1284,764,to:meas:channel,1,4
1285,764,to:meas:channel,1,4
1286,764,to:meas:channel,1,4
1287,764,to:meas:channel,1,4
1288,764,to:meas:channel,1,4
1289,764,to:meas:channel,1,4
1290,764,to:meas:channel,1,4
1291,764,to:meas:channel,1,4
1292,764,to:meas:channel,1,4
1293,764,to:meas:channel,1,4
1294,764,to:meas:channel,1,4
1295,764,to:meas:channel,1,4
1296,764,to:meas:channel,1,4
1297,764,to:meas:channel,1,4
1298,764,to:meas:channel,1,4
1299,764,to:meas:channel,1,4
1300,764,to:meas:channel,1,4
1301,764,to:meas:channel,1,4
1302,764,to:meas:channel,1,4
1303,764,to:meas:channel,1,4
1304,764,to:meas:channel,1,4
1305,764,to:meas:channel,1,4
1306,764,to:meas:channel,1,4
1307,764,to:meas:channel,1,4
1308,764,to:meas:channel,1,4
1309,764,to:meas:channel,1,4
1310,764,to:meas:channel,1,4
1311,764,to:meas:channel,1,4
1312,764,to:meas:channel,1,4
1313,764,to:meas:channel,1,4
1314,764,to:meas:channel,1,4
1315,764,to:meas:channel,1,4
1316,764,to:meas:channel,1,4
1317,764,to:meas:channel,1,4
1318,764,to:meas:channel,1,4
1319,764,to:meas:channel,1,4
1320,764,to:meas:channel,1,4
1321,764,to:meas:channel,1,4
1322,764,to:meas:channel,1,4
1323,764,to:meas:channel,1,4
1324,764,to:meas:channel,1,4
1325,764,to:meas:channel,1,4
1326,764,to:meas:channel,1,4
1327,764,to:meas:channel,1,4
1328,764,to:meas:channel,1,4
1329,764,to:meas:channel,1,4
1330,764,to:meas:channel,1,4
1331,764,to:meas:channel,1,4
1332,764,to:meas:channel,1,4
1333,764,to:meas:channel,1,4
1334,764,to:meas:channel,1,4
1335,764,to:meas:channel,1,4
1336,764,to:meas:channel,1,4
1337,764,to:meas:channel,1,4
1338,764,to:meas:channel,1,4
1339,764,to:meas:channel,1,4
1340,764,to:meas:channel,1,4
1341,764,to:meas:channel,1,4
1342,764,to:meas:channel,1,4
1343,764,to:meas:channel,1,4
1344,764,to:meas:channel,1,4
1345,764,to:meas:channel,1,4
1346,764,to:meas:channel,1,4
1347,764,to:meas:channel,1,4
1348,764,to:meas:channel,1,4
1349,764,to:meas:channel,1,4
1350,764,to:meas:channel,1,4
1351,764,to:meas:channel,1,4
1352,764,to:meas:channel,1,4
1353,764,to:meas:channel,1,4
1354,764,to:meas:channel,1,4
1355,764,to:meas:channel,1,4
1356,764,to:meas:channel,1,4
1357,764,to:meas:channel,1,4
1358,764,to:meas:channel,1,4
1359,764,to:meas:channel,1,4
1360,764,to:meas:channel,1,4
1361,764,to:meas:channel,1,4
1362,764,to:meas:channel,1,4
1363,764,to:meas:channel,1,4
1364,764,to:meas:channel,1,4
1365,764,to:meas:channel,1,4
1366,764,to:meas:channel,1,4
1367,764,to:meas:channel,1,4
1368,764,to:meas:channel,1,4
1369,764,to:meas:channel,1,4
1370,764,to:meas:channel,1,4
1371,764,to:meas:channel,1,4
1372,764,to:meas:channel,1,4
1373,764,to:meas:channel,1,4
1374,764,to:meas:channel,1,4
1375,764,to:meas:channel,1,4
1376,764,to:meas:channel,1,4
1377,764,to:meas:channel,1,4
1378,764,to:meas:channel,1,4
1379,764,to:meas:channel,1,4
1380,764,to:meas:channel,1,4
1381,764,to:meas:channel,1,4
1382,764,to:meas:channel,1,4
1383,764,to:meas:channel,1,4
1384,764,to:meas:channel,1,4
1385,764,to:meas:channel,1,4
1386,764,to:meas:channel,1,4
1387,764,to:meas:channel,1,4
1388,764,to:meas:channel,1,4
1389,764,to:meas:channel,1,4
1390,764,to:meas:channel,1,4
1391,764,to:meas:channel,1,4
1392,764,to:meas:channel,1,4
1393,764,to:meas:channel,1,4
1394,764,to:meas:channel,1,4
1395,764,to:meas:channel,1,4
1396,764,to:meas:channel,1,4
1397,764,to:meas:channel,1,4
1398,764,to:meas:channel,1,4
1399,764,to:meas:channel,1,4
1400,764,to:meas:channel,1,4
1401,764,to:meas:channel,1,4
1402,764,to:meas:channel,1,4
1403,764,to:meas:channel,1,4
1404,764,to:meas:channel,1,4
1405,764,to:meas:channel,1,4
1406,764,to:meas:channel,1,4
1407,764,to:meas:channel,1,4
1408,764,to:meas:channel,1,4
1409,764,to:meas:channel,1,4
1410,764,to:meas:channel,1,4
1411,764,to:meas:channel,1,4
1412,764,to:meas:channel,1,4
1413,764,to:meas:channel,1,4
1414,764,to:meas:channel,1,4
1415,764,to:meas:channel,1,4
1416,764,to:meas:channel,1,4
1417,764,to:meas:channel,1,4
1418,764,to:meas:channel,1,4
1419,764,to:meas:channel,1,4
1420,764,to:meas:channel,1,4
1421,764,to:meas:channel,1,4
1422,764,to:meas:channel,1,4
1423,764,to:meas:channel,1,4
1424,764,to:meas:channel,1,4
1425,764,to:meas:channel,1,4
1426,764,to:meas:channel,1,4
1427,764,to:meas:channel,1,4
1428,764,to:meas:channel,1,4
1429,764,to:meas:channel,1,4
1430,764,to:meas:channel,1,4
1431,764,to:meas:channel,1,4
1432,764,to:meas:channel,1,4
1433,764,to:meas:channel,1,4
1434,764,to:meas:channel,1,4
1435,764,to:meas:channel,1,4
1436,764,to:meas:channel,1,4
1437,764,to:meas:channel,1,4
1438,764,to:meas:channel,1,4
1439,764,to:meas:channel,1,4
1440,764,to:meas:channel,1,4
1441,764,to:meas:channel,1,4
1442,764,to:meas:channel,1,4
1443,764,to:meas:channel,1,4
1444,764,to:meas:channel,1,4
1445,764,to:meas:channel,1,4
1446,764,to:meas:channel,1,4
1447,764,to:meas:channel,1,4
1448,764,to:meas:channel,1,4
1449,764,to:meas:channel,1,4
1450,764,to:meas:channel,1,4
1451,764,to:meas:channel,1,4
1452,764,to:meas:channel,1,4
1453,764,to:meas:channel,1,4
1454,764,to:meas:channel,1,4
1455,764,to:meas:channel,1,4
1456,764,to:meas:channel,1,4
1457,764,to:meas:channel,1,4
1458,764,to:meas:channel,1,4
1459,764,to:meas:channel,1,4
1460,764,to:meas:channel,1,4
1461,764,to:meas:channel,1,4
1462,764,to:meas:channel,1,4
1463,764,to:meas:channel,1,4
1464,764,to:meas:channel,1,4
1465,764,to:meas:channel,1,4
1466,764,to:meas:channel,1,4
1467,764,to:meas:channel,1,4
1468,764,to:meas:channel,1,4
1469,764,to:meas:channel,1,4
1470,764,to:meas:channel,1,4
1471,764,to:meas:channel,1,4
1472,764,to:meas:channel,1,4
1473,764,to:meas:channel,1,4
1474,764,to:meas:channel,1,4
1475,764,to:meas:channel,1,4
1476,764,to:meas:channel,1,4
1477,764,to:meas:channel,1,4
1478,764,to:meas:channel,1,4
1479,764,to:meas:channel,1,4
1480,764,to:meas:channel,1,4
1481,764,to:meas:channel,1,4
1482,764,to:meas:channel,1,4
1483,764,to:meas:channel,1,4
1484,764,to:meas:channel,1,4
1485,764,to:meas:channel,1,4
1486,764,to:meas:channel,1,4
1487,764,to:meas:channel,1,4
1488,764,to:meas:channel,1,4
1489,764,to:meas:channel,1,4
1490,764,to:meas:channel,1,4
1491,764,to:meas:channel,1,4
1492,764,to:meas:channel,1,4
1493,764,to:meas:channel,1,4
1494,764,to:meas:channel,1,4
1495,764,to:meas:channel,1,4
1496,764,to:meas:channel,1,4
1497,764,to:meas:channel,1,4
1498,764,to:meas:channel,1,4
1499,764,to:meas:channel,1,4
1500,764,to:meas:channel,1,4
1501,764,to:meas:channel,1,4
1502,764,to:meas:channel,1,4
1503,764,to:meas:channel,1,4
1504,764,to:meas:channel,1,4
1505,764,to:meas:channel,1,4
1506,764,to:meas:channel,1,4
1507,764,to:meas:channel,1,4
1508,764,to:meas:channel,1,4
1509,764,to:meas:channel,1,4
1510,764,to:meas:channel,1,4
1511,764,to:meas:channel,1,4
1512,764,to:meas:channel,1,4
1513,764,to:meas:channel,1,4
